,Security Name,Ticker,Sector Name
504356,MULTIPURPOSE TRADING & AGENCIES LTD.,ZMULTIPU,Services
504365,RIDHI SYNTHETICS LTD.,RIDHISYN,Financial Services
504375,SOFTBPO GLOBAL SERVICES LTD.,SOFTBPO,Information Technology
504378,Nyssa Corporation Limited,NYSSACORP,Services
504380,Flomic Global Logistics Ltd,FLOMIC,Services
504392,Krishna Ventures Limited,KRISHNA,Realty
504397,GANESH HOLDINGS LTD.,GANHOLD,Services
504398,SJ CORPORATION LTD.,SJCORP,Consumer Durables
504605,UNI ABEX ALLOY PRODUCTS LTD.,UNIABEXAL,Capital Goods
504614,SARDA ENERGY & MINERALS LTD.-$,SARDAEN,Metals & Mining
504646,BHAGWATI AUTOCAST LTD.,BGWTATO,Capital Goods
504648,BOMBAY WIRE ROPES LTD.,BOMBWIR,Capital Goods
504697,GALADA POWER & TELECOMMUNICATION LTD.,GALADA,Capital Goods
504731,INDIAN BRIGHT STEEL CO.LTD.,IBRIGST,Capital Goods
504741,INDIAN HUME PIPE CO.LTD.,INDIANHUME,Capital Goods
504746,INDIAN LINK CHAIN MANUFACTURES LTD.,INLCM,Capital Goods
504786,INVESTMENT & PRECISION CASTINGS LTD.,INVPRECQ,Capital Goods
504810,INFORMED TECHNOLOGIES INDIA LTD.,INFORTEC,Services
504840,KAIRA CAN CO.LTD.,KAIRA,Capital Goods
504879,ORIENT ABRASIVES LTD.-$,ORIENTABRA,Capital Goods
504882,NATIONAL STANDARD (INDIA) LTD.,NATIONSTD,Realty
504908,Duncan Engineering Ltd-$,DUNCANENG,Automobile and Auto Components
504918,SANDUR MANGANESE & IRON ORES LTD.,SANDUMA,Metals & Mining
504959,STOVEC INDUSTRIES LTD.,STOVACQ,Capital Goods
504961,TAYO ROLLS LTD.-$,TATAYODOGA,Capital Goods
504966,TINPLATE COMPANY OF INDIA LTD.,TINPLATE,Capital Goods
504973,Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,Financial Services
504988,WELCAST STEELS LTD.,ZWELCAST,Capital Goods
504998,WESTERN MINISTIL LTD.,WMINIMT,Capital Goods
505010,AUTOMOTIVE AXLES LTD.,AUTOAXLES,Automobile and Auto Components
505036,AUTOMOBILE CORPORATION OF GOA LTD.-$,ACGL,Automobile and Auto Components
505075,SETCO AUTOMOTIVE LTD.,SETCO,Automobile and Auto Components
505100,INDIA RADIATORS LTD.,INRADIA,Automobile and Auto Components
505141,SCOOTERS INDIA LTD.,SCOOTER,Automobile and Auto Components
505160,TALBROS AUTOMOTIVE COMPONENTS LTD.,TALBROAUTO,Automobile and Auto Components
505163,Z.F.STEERING GEAR (INDIA) LTD.-$,ZFSTEERING,Automobile and Auto Components
505192,SML ISUZU LIMITED,SMLISUZU,Capital Goods
505196,TIL LTD.,TIL,Capital Goods
505200,EICHER MOTORS LTD.,EICHERMOT,Automobile and Auto Components
505212,JAINEX AAMCOL LTD.,JAINEX,Automobile and Auto Components
505216,ALFRED HERBERT (INDIA) LTD.,ALFREDHE,Financial Services
505232,Veljan Denison Limited,VELJAN,Automobile and Auto Components
505242,DYNAMATIC TECHNOLOGIES LTD.-$,DYNAMATECH,Capital Goods
505250,G.G.DANDEKAR MACHINE WORKS LTD.,GGDANDE,Capital Goods
505255,GMM PFAUDLER LTD.,GMM,Capital Goods
505283,KIRLOSKAR PNEUMATIC CO.LTD.,KIRLPNU,Capital Goods
505285,Tulive Developers Limited,TULIVE,Capital Goods
505299,KPT Industries Ltd,KPT,Capital Goods
505302,LAKSHMI AUTOMATIC LOOM WORKS LTD.,LXMIATO,Capital Goods
505320,LYNX MACHINERY & COMMERCIALS LTD.,LYNMC,Capital Goods
505324,MANUGRAPH INDIA LTD.-$,MANUGRAPH,Capital Goods
505336,Mirch Technologies (India) Ltd,MIRCH,Capital Goods
505343,MONOTYPE INDIA LTD.,MONOT,Services
505355,NESCO LTD.,NESCO,Services
505358,INTEGRA ENGINEERING INDIA LTD.,INTEGRAEN,Capital Goods
505368,REVATHI EQUIPMENT LTD.-$,REVATHI,Capital Goods
505400,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,TEXINFRA,Realty
505412,WENDT (INDIA) LTD.,WENDT,Capital Goods
505504,SINDU VALLEY TECHNOLOGIES LTD.,SINDUVA,Information Technology
505509,RESPONSIVE INDUSTRIES LTD.,RESPONIND,Consumer Durables
505515,SHYAMKAMAL INVESTMENTS LTD.,SHYMINV,Financial Services
505523,MAHARASHTRA CORPORATION LTD.,MAHACORP,Services
505526,Dolat Algotech Ltd,DOLATALGO,Financial Services
505533,WESTLIFE DEVELOPMENT LTD.,WESTLIFE,Consumer Services
505537,ZEE ENTERTAINMENT ENTERPRISES LTD.,ZEEL,"Media, Entertainment & Publication"
505576,Goldcrest Corporation Limited,GOLDCORP,Realty
505585,KOVALAM INVESTMENT & TRADING CO.LTD.,ZKOVALIN,Services
505590,SVP Global Textiles Ltd,SVPGLOB,Textiles
505594,MULTIPLUS HOLDINGS LTD.,MULTIIN,Services
505650,SKYLINE MILLARS LTD.,SKYLMILAR,Realty
505681,BIMETAL BEARINGS LTD.-$,BIMETAL,Automobile and Auto Components
505685,TAPARIA TOOLS LTD.,TAPARIA,Capital Goods
505688,BHARAT GEARS LTD.,BHARATGEAR,Automobile and Auto Components
505690,BRADY & MORRIS ENGINEERING CO.LTD.,BRADYM,Capital Goods
505693,La Tim Metal & Industries Ltd,LATIMMETAL,Metals & Mining
505700,ELECON ENGINEERING CO.LTD.,ELECON,Capital Goods
505703,DECCAN BEARINGS LTD.,DECANBRG,Capital Goods
505710,GRAUER & WEIL (INDIA) LTD.-$,GRAUWEIL,Chemicals
505712,Him Teknoforge Ltd,HIMTEK,Automobile and Auto Components
505714,GABRIEL INDIA LTD.-$,GABRIEL,Automobile and Auto Components
505720,HERCULES HOISTS LTD.,HERCULES,Capital Goods
505725,Algoquant Fintech Ltd,AQFINTECH,Financial Services
505726,IFB INDUSTRIES LTD.,IFBIND,Consumer Durables
505729,SINGER INDIA LTD.,SINGER,Consumer Durables
505737,INTERNATIONAL COMBUSTION (INDIA) LTD.,INTLCOMBQ,Capital Goods
505744,FEDERAL-MOGUL GOETZE (INDIA) LTD.,FMGOETZE,Automobile and Auto Components
505750,JOST'S ENGINEERING CO.LTD.,JOSTS,Capital Goods
505790,Schaeffler India Ltd,SCHAEFFLER,Automobile and Auto Components
505797,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,MPCOSEMB,Capital Goods
505800,RANE HOLDINGS LTD.,RANEHOLDIN,Automobile and Auto Components
505807,ROLCON ENGINEERING CO.LTD.,ROLCOEN,Capital Goods
505827,SNL BEARINGS LTD.,SNL,Capital Goods
505840,JAIPAN INDUSTRIES LTD.,JAIPAN,Consumer Durables
505850,MANGAL CREDIT AND FINCORP LTD.,MANCREDIT,Financial Services
505854,TRF LTD.-$,TRF,Capital Goods
505872,WPIL LTD.,WPIL,Capital Goods
505890,KENNAMETAL INDIA LTD.-$,KENNAMET,Capital Goods
505893,Hindustan Hardy Ltd,HINDHARD,Automobile and Auto Components
505978,TRITON VALVES LTD.,TRITONV,Automobile and Auto Components
506003,SUDAL INDUSTRIES LTD.,SUDAI,Metals & Mining
506022,PRAKASH INDUSTRIES LTD.,PRAKASH,Metals & Mining
506024,Hariyana Ventures Ltd,HVL,Capital Goods
506027,BHORUKA ALUMINIUM LTD.,BHRKALM,Metals & Mining
506042,PRABHU STEEL INDUSTRIES LTD.,ZPRBHSTE,Capital Goods
506074,Arshiya Limited,ARSHIYA,Services
506076,GRINDWELL NORTON LTD.-$,GRINDWELL,Capital Goods
506079,LAKSHMI PRECISION SCREWS LTD.,LAKPRE,Automobile and Auto Components
506105,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,STANROS,Financial Services
506109,GENESYS INTERNATIONAL CORPORATION LTD.,GENESYS,Information Technology
506120,ALNA TRADING & EXPORTS LTD.,ALNATRD,Services
506122,Pankaj Piyush Trade & Investment Ltd,PANKAJPIYUS,Automobile and Auto Components
506128,PARNAX LAB LTD.,PARNAXLAB,Healthcare
506134,INTELLIVATE CAPITAL VENTURES LTD.,INTELLCAP,Capital Goods
506146,VISAGAR POLYTEX LTD.,VIVIDHA,Textiles
506161,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,ISHWATR,Financial Services
506162,TERRAFORM MAGNUM LTD.,TERRAFORM,Financial Services
506166,APIS INDIA LTD.,APIS,Fast Moving Consumer Goods
506178,Velox Industries Ltd,VELOXIND,Services
506180,Emergent Industrial Solutions Ltd,EMERGENT,Metals & Mining
506184,KANANI INDUSTRIES LTD.,KANANIIND,Consumer Durables
506186,Galaxy Cloud Kitchens Ltd-$,GCKL,Fast Moving Consumer Goods
506190,SARVAMANGAL MERCANTILE CO.LTD.,ZSARVAMA,Services
506194,Arihant Superstructures Limited,ASL,Realty
506196,VIKSIT ENGINEERING LTD.,VIKSHEN,Services
506197,BLISS GVS PHARMA LTD.,BLISSGVS,Healthcare
506222,INEOS Styrolution India Ltd,INEOSSTYRO,Chemicals
506235,ALEMBIC LTD.,ALEMBICLTD,Realty
506248,AMINES & PLASTICIZERS LTD.,AMNPLST,Chemicals
506260,ANUH PHARMA LTD.,ANUHPHR,Healthcare
506261,Modison Ltd-$,MODISONLTD,Capital Goods
506285,BAYER CROPSCIENCE LTD.,BAYERCROP,Chemicals
506313,Sashwat Technocrats Limited,SASHWAT,Construction Materials
506365,CHEMO PHARMA LABORATORIES LTD.,CHEMOPH,Healthcare
506390,CLARIANT CHEMICALS (INDIA) LTD.,CLNINDIA,Chemicals
506395,COROMANDEL INTERNATIONAL LTD.,COROMANDEL,Chemicals
506401,DEEPAK NITRITE LTD.-$,DEEPAKNI,Chemicals
506405,DHARAMSI MORARJI CHEMICAL CO.LTD.,DHARAMSI,Chemicals
506414,Fermenta Biotech Ltd,FERMENTA,Healthcare
506480,GOCL Corporation Ltd-$,GOCLCORP,Chemicals
506520,JAYSHREE CHEMICALS LTD.,JAYCH,Chemicals
506522,J.L.MORISON (INDIA) LTD.,JLMORI,Fast Moving Consumer Goods
506525,KANORIA CHEMICALS & INDUSTRIES LTD.,KANORICHEM,Chemicals
506528,KELTECH ENERGIES LTD.,KELENRG,Chemicals
506530,KEMP & COMPANY LTD.,KEMP,Services
506532,NITTA GELATIN INDIA LTD.-$,NITTAGELA,Chemicals
506543,M.P.AGRO INDUSTRIES LTD.,MPAGI,Chemicals
506579,ORIENTAL CARBON & CHEMICALS LTD.-$,ORIENTCQ,Chemicals
506580,PB Global Ltd,PBGLOBAL,Chemicals
506590,PCBL Ltd,PCBL,Chemicals
506597,AMAL LTD.,AMAL,Chemicals
506605,POLYCHEM LTD.,POLYCHEM,Chemicals
506618,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,PUNJABCHEM,Chemicals
506640,GUJCHEM DISTILLERS INDIA LTD.,GUJCMDS,Chemicals
506642,SADHANA NITROCHEM LTD.,SADHNANIQ,Chemicals
506655,SUDARSHAN CHEMICAL INDUSTRIES LTD.,SUDARSCHEM,Chemicals
506685,ULTRAMARINE & PIGMENTS LTD.-$,ULTRAMAR,Chemicals
506687,TRANSPEK INDUSTRY LTD.-$,TRANSPEK,Chemicals
506690,UNICHEM LABORATORIES LTD.,UNICHEMLAB,Healthcare
506734,MYSORE PETRO CHEMICALS LTD.-$,MYSORPETRO,Chemicals
506767,ALKYL AMINES CHEMICALS LTD.-$,ALKYLAMINE,Chemicals
506808,Tuticorin Alkali Chemicals And Fertilizers Ltd,TUTIALKA,Chemicals
506820,ASTRAZENECA PHARMA INDIA LTD.,ASTRAZEN,Healthcare
506852,PUNJAB ALKALIES & CHEMICALS LTD.,PACL,Chemicals
506854,TANFAC INDUSTRIES LTD.-$,TANFACIND,Chemicals
506858,GUJARAT PETROSYNTHESE LTD.,GUJPETR,Chemicals
506863,SWADESHI INDUSTRIES LEASING CO.LTD.,SWADEIN,Capital Goods
506867,MASTER CHEMICALS LTD.,MASCH,Textiles
506879,GUJARAT THEMIS BIOSYN LTD.,GUJTHEM,Healthcare
506910,JAYSYNTH DYESTUFF (INDIA) LTD.,JAYSYN,Chemicals
506919,MAKERS LABORATORIES LTD.-$,MAKERSL,Healthcare
506935,CONTINENTAL CHEMICALS LTD.,CONTCHM,Information Technology
506943,J.B.CHEMICALS & PHARMACEUTICALS LTD.,JBCHEPHARM,Healthcare
506945,INDO GULF INDUSTRIES LTD.,IGLFXPL-B,Chemicals
506947,ADVANCE PETROCHEMICALS LTD.,ADVPETR-B,Chemicals
506975,RAJASTHAN PETRO SYNTHETICS LTD.,RAJSPTR,Textiles
506979,APT PACKAGING LTD.,APTPACK,Chemicals
506981,BLUE CHIP TEX INDUSTRIES LTD.,BLUECHIPT,Textiles
507155,JAGATJIT INDUSTRIES LTD.,JAGAJITIND,Fast Moving Consumer Goods
507180,KESAR ENTERPRISES LTD.-$,KESARENT,Fast Moving Consumer Goods
507205,TILAKNAGAR INDUSTRIES LTD.-$,TI,Fast Moving Consumer Goods
507265,Emerald Leisures Ltd,EMERALL,Consumer Services
507300,RAVALGAON SUGAR FARM LTD.,RAVALSUGAR,Fast Moving Consumer Goods
507315,SAKTHI SUGARS LTD.,SAKHTISUG,Fast Moving Consumer Goods
507410,WALCHANDNAGAR INDUSTRIES LTD.,WALCHANNAG,Capital Goods
507435,KHODAY INDIA LTD.-$,KHODAY,Fast Moving Consumer Goods
507438,IFB AGRO INDUSTRIES LTD.,IFBAGRO,Fast Moving Consumer Goods
507442,DHARANI SUGARS & CHEMICALS LTD.,DHARSUGAR,Fast Moving Consumer Goods
507474,KOTHARI FERMENTATION & BIOCHEM LTD.,KFBL,Fast Moving Consumer Goods
507486,CAPROLACTAM CHEMICALS LTD.,CAPRO,Chemicals
507488,G.M.BREWERIES LTD.,GMBREW,Fast Moving Consumer Goods
507490,RANA SUGARS LTD.,RANASUG,Fast Moving Consumer Goods
507498,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,PICCASUG,Fast Moving Consumer Goods
507508,RIGA SUGAR COMPANY LTD.-$,RIGASUG,Fast Moving Consumer Goods
507514,SOM DISTILLERIES & BREWERIES LTD.,SDBL,Fast Moving Consumer Goods
507515,C.J.GELATINE PRODUCTS LTD.,CJGEL,Chemicals
507526,ASSOCIATED ALCOHOLS & BREWERIES LTD.,ASALCBR,Fast Moving Consumer Goods
507543,COROMANDEL AGRO PRODUCTS & OILS LTD.,CORAGRO,Fast Moving Consumer Goods
507552,FOODS & INNS LTD.,FOODSIN,Fast Moving Consumer Goods
507580,IVP LTD.,IVP,Chemicals
507598,Kovilpatti Lakshmi Roller Flour Mills Ltd,KLRFM,Fast Moving Consumer Goods
507609,OLYMPIC OIL INDUSTRIES LTD.,OLYOI,Fast Moving Consumer Goods
507621,MILKFOOD LTD.,MLKFOOD,Fast Moving Consumer Goods
507645,POLSON LTD.,POLSON,Chemicals
507663,SAGAR SOYA PRODUCTS LTD.,SAGRSOY-B,Fast Moving Consumer Goods
507685,WIPRO LTD.,WIPRO,Information Technology
507690,ORIENT BEVERAGES LTD.,ORIBEVER,Fast Moving Consumer Goods
507717,DHANUKA AGRITECH LTD.,DHANUKA,Chemicals
507747,TTK HEALTHCARE LTD.-$,TTKHEALTH,Diversified
507753,TGV Sraac Ltd,TGVSL,Chemicals
507759,LIME CHEMICALS LTD.,LIMECHM,Chemicals
507779,KANPUR PLASTIPACK LTD.,KANPRPLA,Capital Goods
507785,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,TAINWALCHM,Capital Goods
507789,JAGSONPAL PHARMACEUTICALS LTD.,JAGSNPHARM,Healthcare
507794,KHAITAN CHEMICALS & FERTILIZERS LTD.,KHAICHEM,Chemicals
507808,UNITED LEASING & INDUSTRIES LTD.,UNTTEMI,Textiles
507813,NATIONAL OXYGEN LTD.,NOL,Chemicals
507815,GILLETTE INDIA LTD.,GILLETTE,Fast Moving Consumer Goods
507817,WIRES & FABRIKS (SA) LTD.,WIREFABR,Textiles
507828,Ansal Housing Ltd-$,ANSALHSG,Realty
507833,COMPUTER POINT LTD.,COMPUPN,Information Technology
507836,MAC CHARLES (INDIA) LTD.,MCCHRLS-B,Consumer Services
507852,ADDI INDUSTRIES LTD.-$,ADDIND,Textiles
507864,PIONEER INVESTCORP LTD.,PIONRINV,Financial Services
507872,ASHNOOR TEXTILE MILLS LTD.,ASHNOOR,Textiles
507878,UNITECH LTD.,UNITECH,Realty
507880,V.I.P.INDUSTRIES LTD.-$,VIPIND,Consumer Durables
507886,DHRUV ESTATES LTD.,DHRUVES,Realty
507910,FIBERWEB (INDIA) LTD.,FIBERWEB,Textiles
507912,LKP Finance Limited,LKPFIN,Financial Services
507917,EAST BUILDTECH LTD.,EASTBUILD,Realty
507938,MANIPAL FINANCE CORPORATION LTD.,MNPLFIN,Financial Services
507944,BAJAJ STEEL INDUSTRIES LTD.,BAJAJST,Capital Goods
507946,KIDUJA INDIA LTD.,KIDUJA,Financial Services
507948,KEY CORP LTD.,KEYCORP,Financial Services
507952,SHIKHAR LEASING & TRADING LTD.,SHIKHARLETR,Financial Services
507960,GUJARAT HOTELS LTD.,GUJHOTE,Consumer Services
507962,Rajath Finance Limited,RAJATH,Financial Services
507966,RAS RESORTS & APART HOTELS LTD.,RASRESOR,Consumer Services
507970,PARAMOUNT COSMETICS (INDIA) LTD.,PARMCOS-B,Fast Moving Consumer Goods
507981,JINDAL HOTELS LTD.,JINDHOT,Consumer Services
507987,JUPITER INDUSTRIES & LEASING LTD.,JPTRLES,Financial Services
507998,SIMMONDS MARSHALL LTD.,SIMMOND,Automobile and Auto Components
508136,B & A LTD.,BNALTD,Fast Moving Consumer Goods
508486,HAWKINS COOKERS LTD.-$,HAWKINCOOK,Consumer Durables
508494,WARREN TEA LTD.-$,WARRENTEA,Fast Moving Consumer Goods
508571,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,COCHMAL,Automobile and Auto Components
508664,BEST EASTERN HOTELS LTD.,BESTEAST,Consumer Services
508670,NEELAMALAI AGRO INDUSTRIES LTD.,NEAGI,Fast Moving Consumer Goods
508807,IST LTD.,ISTLTD,Automobile and Auto Components
508814,Cosmo First Ltd,COSMOFIRST,Capital Goods
508860,Diamant Infrastructure Limited,DIAMANT,Construction
508867,NEW MARKETS ADVISORY LTD.,NEWMKTADV,Information Technology
508869,APOLLO HOSPITALS ENTERPRISE LTD.,APOLLOHOSP,Healthcare
508875,Nitin Castings Ltd,NITINCAST,Capital Goods
508905,SMIFS CAPITAL MARKETS LTD.,SMIFS,Financial Services
508906,EVEREST INDUSTRIES LTD.,EVERESTIND,Construction Materials
508918,Ironwood Education Ltd,IRONWOOD,Consumer Services
508922,MSR INDIA LTD.,MSRINDIA,Capital Goods
508929,Joy Realty Limited,JOYREALTY,Realty
508933,AYM Syntex Ltd,AYMSYNTEX,Textiles
508941,PANASONIC CARBON INDIA CO.LTD.-$,PANCARBON,Capital Goods
508954,Finkurve Financial Services Ltd,FINKURVE,Financial Services
508956,HB LEASING & FINANCE CO.LTD.,HBLEAS,Financial Services
508961,SHRICON INDUSTRIES LTD.,SHRICON,Financial Services
508963,STERLING GUARANTY & FINANCE LTD.,STRLGUA,Financial Services
508969,SULABH ENGINEERS & SERVICES LTD.,SULABEN,Financial Services
508980,Frontier Capital Ltd,FRONTCAP,Services
508989,Navneet Education Limited,NAVNETEDUL,"Media, Entertainment & Publication"
508993,KEDIA CONSTRUCTION CO.LTD.,KEDIACN,Realty
508996,SATRA PROPERTIES (INDIA) LTD.,SATRAPROP,Realty
509003,TRANSOCEANIC PROPERTIES LTD.,TRANOCE,Services
509009,AuSom Enterprise Limited,AUSOMENT,Services
509015,THAKRAL SERVICES (INDIA) LTD.,THAKRAL,Capital Goods
509020,RUCHI INFRASTRUCTURE LTD.,RUCHINFRA,Services
509026,VJTF EDUSERVICES LTD.,VJTFEDU,Consumer Services
509038,VOLTAIRE LEASING & FINANCE LTD.,VOLLF,Financial Services
509040,NETLINK SOLUTIONS (INDIA) LTD.,NETLINK,Information Technology
509046,LEENA CONSULTANCY LTD.,ZLEENCON,Services
509048,LANCOR HOLDINGS LTD.,LANCORHOL,Realty
509051,INDIAN INFOTECH & SOFTWARE LTD.,INDINFO,Financial Services
509053,BANAS FINANCE LTD.,BANASFN,Financial Services
509055,VISAKA INDUSTRIES LTD.,VISAKAIND,Construction Materials
509069,INFOMEDIA PRESS LTD.,INFOMEDIA,"Media, Entertainment & Publication"
509073,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,HATHWAYB,"Media, Entertainment & Publication"
509077,Pressman Advertising Limited,PRESSMN,"Media, Entertainment & Publication"
509079,GUFIC BIOSCIENCES LTD.,GUFICBIO,Healthcare
509084,PHOTON CAPITAL ADVISORS LTD.,PHOTON,Services
509099,OSWAL LEASING LTD.,OSWALEA,Services
509152,GRP LTD.,GRPLTD,Capital Goods
509162,INDAG RUBBER LTD.-$,INDAG,Automobile and Auto Components
509196,MM RUBBER COMPANY LTD.,MMRUBBR-B,Automobile and Auto Components
509220,PTL ENTERPRISES LTD.-$,PTL,Services
509243,TVS SRICHAKRA LTD.-$,TVSSRICHAK,Automobile and Auto Components
509423,Sanathnagar Enterprises Limited,SEL,Realty
509438,BENARES HOTELS LTD.,BENARAS,Consumer Services
509449,BHAGWATI OXYGEN LTD.,BHAGWOX,Chemicals
509470,Bombay Oxygen Investments Ltd,BOMOXY-B1,Financial Services
509472,CRAVATEX LTD.,CRAVATEX,Services
509480,BERGER PAINTS INDIA LTD.,BERGEPAINT,Consumer Durables
509486,CAPRIHANS INDIA LTD.-$,CAPRIHANS,Capital Goods
509488,GRAPHITE INDIA LTD.,GRAPHITE,Capital Goods
509496,ITD CEMENTATION INDIA LTD.,ITDCEM,Construction
509525,EMPIRE INDUSTRIES LTD.,EMPIND,Diversified
509546,GRAVISS HOSPITALITY LTD.,GRAVISSHO,Consumer Services
509557,Garware Technical Fibres Ltd,GARFIBRES,Textiles
509563,GARWARE MARINE INDUSTRIES LTD.,GARWAMAR,Textiles
509567,GOA CARBON LTD.-$,GOACARBON,Metals & Mining
509597,HARDCASTLE & WAUD MFG.CO.LTD.,HARDCAS,Chemicals
509631,HEG LTD.,HEG,Capital Goods
509635,HINDUSTAN COMPOSITES LTD.,HINDCOMPOS,Automobile and Auto Components
509650,HINDUSTAN HOUSING CO.LTD.,ZHINDHSG,Financial Services
509675,HIL LTD.,HIL,Consumer Durables
509692,INDIAN CARD CLOTHING CO.LTD.,INDIANCARD,Textiles
509709,INTERNATIONAL CONVEYORS LTD.,INTLCONV,Capital Goods
509715,JAY SHREE TEA & INDUSTRIES LTD.,JAYSHREETEA,Fast Moving Consumer Goods
509760,MODERN SHARES & STOCKBROKERS LTD.,MODRNSH,Financial Services
509782,OSEASPRE CONSULTANTS LTD.,OSEASPR,Services
509820,Huhtamaki India Ltd,HUHTAMAKI,Capital Goods
509835,PREMIER SYNTHETICS LTD.,PREMSYN,Textiles
509845,R.J.SHAH & CO.LTD.,RJSHAH,Realty
509870,SHAH CONSTRUCTION CO.LTD.,SHAHCON,Realty
509874,SHALIMAR PAINTS LTD.-$,SHALPAINTS,Consumer Durables
509887,SINNAR BIDI UDYOG LTD.,SINNAR,Fast Moving Consumer Goods
509895,HINDOOSTAN MILLS LTD.,HINDMILL,Textiles
509910,SOUTHERN GAS LTD.,ZSOUTGAS,Chemicals
509917,TECHNOJET CONSULTANTS LTD.,TECHCON,Services
509930,SUPREME INDUSTRIES LTD.,SUPREMEIND,Capital Goods
509945,THACKER & CO.LTD.,THACKER,Financial Services
509960,U.P.HOTELS LTD.,UPHOT,Consumer Services
509966,VST INDUSTRIES LTD.,VSTIND,Fast Moving Consumer Goods
510245,SWASTI VINAYAKA SYNTHETICS LTD.,SWASTIVI,Textiles
511000,MADHUSUDAN SECURITIES LTD.,MADHUSE,Financial Services
511012,YAMINI INVESTMENTS COMPANY LTD.,YAMNINV,Financial Services
511016,PREMIER CAPITAL SERVICES LTD.,PREMCAP,Capital Goods
511018,Milgrey Finance & Investments Ltd,ZMILGFIN,Services
511034,JINDAL DRILLING & INDUSTRIES LTD.,JINDRILL,"Oil, Gas & Consumable Fuels"
511048,KUSAM ELECTRICAL INDUSTRIES LTD.,KUSUMEL,Services
511060,JUMBO FINANCE LTD.,JUMBFNL,Services
511066,SAKTHI FINANCE LTD.,SAKTHIFIN,Financial Services
511074,Easy Fincorp Ltd,EASYFIN,Financial Services
511076,SAT INDUSTRIES LTD.-$,SATINDLTD,Financial Services
511092,JMD Ventures Ltd,JMDVL,"Media, Entertainment & Publication"
511096,TIVOLI CONSTRUCTION LTD.,TVOLCON,Realty
511108,SHIVA TEXYARN LTD.,SHIVTEX,Textiles
511110,V.B.DESAI FINANCIAL SERVICES LTD.,VBDESAI,Financial Services
511116,Quadrant Televentures Limited-$,QUADRANT,Telecommunication
511122,FIRST CUSTODIAN FUND (INDIA) LTD.,1STCUS,Financial Services
511131,KAMANWALA HOUSING CONSTRUCTION LTD.,KAMANWALA,Realty
511147,WALL STREET FINANCE LTD.,WSFIN,Financial Services
511153,Anjani Foods Ltd,ANJANIFOODS,Fast Moving Consumer Goods
511169,RKD Agri & Retail Ltd,RKDAGRRTL,Financial Services
511176,PARSHWANATH CORPORATION LTD.,PARSHWANA,Realty
511185,SURYAKRIPA FINANCE LTD.,SURYAKR,Services
511187,Millennium Online Solutions ( India ) Ltd,MILLENNIUM,Services
511194,ICDS LTD.,ICDSLTD,Services
511196,CAN FIN HOMES LTD.,CANFINHOME,Financial Services
511200,MUNOTH CAPITAL MARKET LTD.,MUNCAPM,Financial Services
511208,IL&FS INVESTMENT MANAGERS LTD.,IVC,Financial Services
511218,SHRIRAM TRANSPORT FINANCE CO.LTD.,SRTRANSFIN,Financial Services
511243,Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,Financial Services
511254,SAGAR SYSTECH LTD.,SAGARSYST,Financial Services
511260,ID Info Business Services Ltd,IDINFO,Financial Services
511333,VLS FINANCE LTD.,VLSFINANCE,Financial Services
511355,INDIA CEMENTS CAPITAL LTD.,INDCEMCAP,Financial Services
511359,AD-MANUM FINANCE LTD.,ADMANUM,Financial Services
511367,MEGLON INFRA-REAL (INDIA) LTD.,MEGLON,Financial Services
511377,MEHTA INTEGRATED FINANCE LTD.,MEHIF,Financial Services
511391,INTER GLOBE FINANCE LTD.,INTRGLB,Financial Services
511401,Munoth Communication Ltd,MCLTD,Financial Services
511411,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,SHRISTI,Realty
511413,CREST VENTURES LIMITED,CREST,Financial Services
511431,Vakrangee Limited-$,VAKRANGEE,Information Technology
511441,GUJARAT CREDIT CORPORATION LTD.,GUJCRED,Financial Services
511447,SYLPH TECHNOLOGIES LTD.,SYLPH,Information Technology
511451,DHARANI FINANCE LTD.,DHARFIN,Financial Services
511463,Alexander Stamps And Coin Ltd,ALEXANDER,Diversified
511473,INDBANK MERCHANT BANKING SERVICES LTD.,INDBANK,Financial Services
511493,VCK CAPITAL MARKET SERVICES LTD.,VCKCAP,Financial Services
511501,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,BHARAT,Financial Services
511505,CAPITAL TRUST LTD.,CAPITALT,Financial Services
511507,USHAKIRAN FINANCE LTD.,USHAKIRA,Financial Services
511509,VIVO BIO TECH LTD.,VIVOBIOT,Healthcare
511523,Veerhealth Care Limited,VEERHEALTH,Healthcare
511525,PAN INDIA CORPORATION LTD.,PANINDIAC,Financial Services
511533,SAHARA HOUSINGFINA CORPORATION LTD.,SAHARAHOUS,Financial Services
511535,NDA SECURITIES LTD.,NDASEC,Financial Services
511539,Supra Trends Limited,SUPRATRE,Financial Services
